road_id,road_index,lat,lon
br-277,4803,-24.982932143155306,-53.35813605586645
br-277,4804,-24.982943076996772,-53.357875168101074
br-277,4805,-24.982964820971112,-53.357615197803625
br-277,4806,-24.982998010485556,-53.35735619890181
br-277,4807,-24.9837423,-53.3643253
br-277,4808,-24.98369314577716,-53.36409998388675
br-277,4809,-24.983636932377227,-53.363876371622915
br-277,4810,-24.98357789482412,-53.36365344101525
br-277,4811,-24.983522587421668,-53.36342956885484
br-277,4812,-24.98346875073711,-53.3632053254605
br-277,4813,-24.98341491405255,-53.36298108206616
br-277,4814,-24.983361077367988,-53.36275683867182
br-277,4815,-24.983307240683427,-53.362532595277486
br-277,4816,-24.983251857193192,-53.36230873154079
br-277,4817,-24.983195751190813,-53.362085045141995
br-277,4818,-24.983139645188434,-53.3618613587432
br-277,4819,-24.983083539186055,-53.36163767234441
br-277,4820,-24.983039943480037,-53.36141160508321
br-277,4821,-24.983009962743452,-53.361182946726835
br-277,4822,-24.982979982006867,-53.36095428837045
br-277,4823,-24.982950001270282,-53.360725630014066
br-277,4824,-24.98292060109578,-53.360496899707435
br-277,4825,-24.982893855936492,-53.36026784035931
br-277,4826,-24.9828671107772,-53.360038781011184
br-277,4827,-24.982861589865852,-53.35980838970722
br-277,4828,-24.982859488123943,-53.35957778382873
br-277,4829,-24.982857386382037,-53.359347177950255
br-277,4830,-24.982877198087547,-53.35911745993001
br-277,4831,-24.98289794904377,-53.358887779965
br-277,4832,-24.9844411,-53.3717581
br-277,4833,-24.9845079356894,-53.371530277164005
br-277,4834,-24.9845747713788,-53.37130245432801
br-277,4835,-24.984637588086056,-53.371073628372976
br-277,4836,-24.984685649038486,-53.37084111945094
br-277,4837,-24.984733709990916,-53.37060861052889
br-277,4838,-24.984766476003305,-53.37037365120323
br-277,4839,-24.98479345667183,-53.370137765007144
br-277,4840,-24.984820437340357,-53.369901878811056
br-277,4841,-24.984830967508774,-53.3696648579716
br-277,4842,-24.984836627911132,-53.36942750124887
br-277,4843,-24.98482812687767,-53.369190854431565
br-277,4844,-24.98479875736604,-53.36895525374021
br-277,4845,-24.984769387854413,-53.36871965304886
br-277,4846,-24.98472353968273,-53.3684867482508
br-277,4847,-24.984676299396266,-53.36825407120141
br-277,4848,-24.984629059109803,-53.368021394152024
br-277,4849,-24.984581818823344,-53.367788717102634
br-277,4850,-24.98452984755332,-53.36755710248473
br-277,4851,-24.984473065035544,-53.36732656832316
br-277,4852,-24.984416282517774,-53.36709603416158
br-277,4853,-24.9843595,-53.3668655
br-277,4854,-24.9863943,-53.3325783
br-277,4855,-24.98646634441094,-53.33233127685458
br-277,4856,-24.98653838882188,-53.33208425370916
br-277,4857,-24.98661043323282,-53.33183723056375
br-277,4858,-24.986682477643757,-53.33159020741833
br-277,4859,-24.98675169029858,-53.33134237927241
br-277,4860,-24.986820139847193,-53.33109433697563
br-277,4861,-24.986886469923597,-53.330845718487815
br-277,4862,-24.9869528,-53.3305971
br-277,4863,-24.9861356,-53.3335874
br-277,4864,-24.98622548633865,-53.333252035854024
br-277,4865,-24.986309893169327,-53.33291516792701
br-277,4866,-24.985254911691126,-53.33954238583993
br-277,4867,-24.98528352338225,-53.33931247167985
br-277,4868,-24.985312097795283,-53.33908255293129
br-277,4869,-24.98534009476358,-53.338852563106215
br-277,4870,-24.985368091731875,-53.338622573281135
br-277,4871,-24.985396088700174,-53.33839258345606
br-277,4872,-24.98542408566847,-53.33816259363098
br-277,4873,-24.985452082636765,-53.33793260380591
br-277,4874,-24.98548007960506,-53.33770261398083
br-277,4875,-24.985508076573357,-53.33747262415576
br-277,4876,-24.985536073541656,-53.33724263433068
br-277,4877,-24.985565031143704,-53.33701276760309
br-277,4878,-24.985595929228865,-53.33678314953279
br-277,4879,-24.985626827314025,-53.3365535314625
br-277,4880,-24.985657725399186,-53.33632391339221
br-277,4881,-24.985688623484346,-53.336094295321914
br-277,4882,-24.985719521569507,-53.33586467725162
br-277,4883,-24.985750419654668,-53.33563505918132
br-277,4884,-24.98578131773983,-53.33540544111103
br-277,4885,-24.98581179871321,-53.335175768995285
br-277,4886,-24.98584085158839,-53.33494591859363
br-277,4887,-24.985889976323655,-53.33471949882803
br-277,4888,-24.985939101058925,-53.33449307906242
br-277,4889,-24.985988225794195,-53.334266659296816
br-277,4890,-24.986037350529465,-53.33404023953121
br-277,4891,-24.98608647526473,-53.3338138197656
br-277,4892,-24.9860983,-53.3333229
br-277,4893,-24.986023975192335,-53.333586620466626
br-277,4894,-24.98596604015387,-53.3338544963733
br-277,4895,-24.9859081051154,-53.33412237227998
br-277,4896,-24.985850170076933,-53.33439024818665
br-277,4897,-24.985792235038467,-53.33465812409333
br-277,4898,-24.9835077,-53.3736089
br-277,4899,-24.98362946163899,-53.3733798732381
br-277,4900,-24.98375700219705,-53.37315397036432
br-277,4901,-24.983884133871054,-53.37292783719021
br-277,4902,-24.984009667618285,-53.372700883809976
br-277,4903,-24.984118735343507,-53.372465505532205
br-277,4904,-24.98423557167037,-53.372233982895686
br-277,4905,-24.984347198554257,-53.37199984774988
br-277,4906,-24.98430268063922,-53.366634745306676
br-277,4907,-24.984245861278442,-53.36640399061335
br-277,4908,-24.984189041917666,-53.36617323592002
br-277,4909,-24.984132222556887,-53.3659424812267
br-277,4910,-24.98407540319611,-53.36571172653338
br-277,4911,-24.98401930333184,-53.36548079701878
br-277,4912,-24.983963902665472,-53.36524969761503
br-277,4913,-24.983908501999103,-53.36501859821127
br-277,4914,-24.983853101332734,-53.36478749880751
br-277,4915,-24.98379770066637,-53.36455639940375
br-277,4916,-24.9833284,-53.3739584
br-277,4917,-24.983149539981166,-53.37430704485946
br-277,4918,-24.9828552124461,-53.35734621180108
br-277,4919,-25.0504892,-53.6197759
br-277,4920,-25.0503156,-53.619229
br-277,4921,-25.0281464,-53.5602617
br-277,4922,-25.028143259520068,-53.560017856340146
br-277,4923,-25.028140119040135,-53.5597740126803
br-277,4924,-25.0281369785602,-53.55953016902045
br-277,4925,-25.02813383808027,-53.559286325360596
br-277,4926,-25.02813069760034,-53.55904248170075
br-277,4927,-25.028128765392466,-53.558798628202254
br-277,4928,-25.02812793460959,-53.55855476573515
br-277,4929,-25.028123175198438,-53.55831096075995
br-277,4930,-25.028108322649516,-53.55806772017345
br-277,4931,-25.02808376202089,-53.55782509624926
br-277,4932,-25.02804693833657,-53.557584130440574
br-277,4933,-25.02800618357335,-53.557343696161944
br-277,4934,-25.027951323145466,-53.55710633832834
br-277,4935,-25.027888261572734,-53.55687076916417
br-277,4936,-25.0278252,-53.5566352
br-277,4937,-25.028166480723005,-53.560483262146484
br-277,4938,-25.028186561446013,-53.56070482429297
br-277,4939,-25.028206642169017,-53.560926386439455
br-277,4940,-25.028226722892025,-53.56114794858595
br-277,4941,-25.02824680361503,-53.56136951073243
br-277,4942,-25.028266884338038,-53.56159107287892
br-277,4943,-25.028286965061042,-53.561812635025404
br-277,4944,-25.02830704578405,-53.56203419717189
br-277,4945,-25.028327126507055,-53.562255759318376
br-277,4946,-25.028347207230063,-53.56247732146487
br-277,4947,-25.028367287953067,-53.562698883611354
br-277,4948,-25.02838843105757,-53.56292034036015
br-277,4949,-25.02841227516172,-53.56314152914579
br-277,4950,-25.028436119265866,-53.56336271793142
br-277,4951,-25.02845996337001,-53.56358390671705
br-277,4952,-25.028483807474156,-53.56380509550269
br-277,4953,-25.028507651578305,-53.56402628428832
br-277,4954,-25.02853149568245,-53.56424747307395
br-277,4955,-25.028555339786596,-53.564468661859586
br-277,4956,-25.02857918389074,-53.564689850645216
br-277,4957,-25.02860302799489,-53.56491103943085
br-277,4958,-25.02862667490859,-53.565132247930826
br-277,4959,-25.02864709227067,-53.56535377930901
br-277,4960,-25.02866750963275,-53.56557531068719
br-277,4961,-25.02868792699483,-53.56579684206537
br-277,4962,-25.02870834435691,-53.56601837344355
br-277,4963,-25.028728723135313,-53.56623990831824
br-277,4964,-25.028748462384215,-53.5664615011481
br-277,4965,-25.02876820163312,-53.56668309397796
br-277,4966,-25.028787940882026,-53.56690468680782
br-277,4967,-25.028807680130928,-53.56712627963768
br-277,4968,-25.028827419379834,-53.56734787246753
br-277,4969,-25.02884715862874,-53.56756946529739
br-277,4970,-25.02886689787764,-53.56779105812725
br-277,4971,-25.028886637126547,-53.56801265095711
br-277,4972,-25.028906376375453,-53.56823424378697
br-277,4973,-25.028926274212758,-53.56845582242031
br-277,4974,-25.028946206511026,-53.56867739796878
br-277,4975,-25.02896613880929,-53.56889897351724
br-277,4976,-25.028986071107557,-53.56912054906571
br-277,4977,-25.029006003405826,-53.569342124614174
br-277,4978,-25.02902593570409,-53.56956370016264
br-277,4979,-25.029045868002356,-53.569785275711105
br-277,4980,-25.029065800300625,-53.57000685125958
br-277,4981,-25.02908573259889,-53.57022842680804
br-277,4982,-25.02910566489716,-53.57045000235651
br-277,4983,-25.029125564733388,-53.57067158082225
br-277,4984,-25.02914545757107,-53.570893159916935
br-277,4985,-25.029165350408746,-53.57111473901162
br-277,4986,-25.029185243246424,-53.571336318106304
br-277,4987,-25.029205136084105,-53.57155789720099
br-277,4988,-25.029225028921783,-53.571779476295674
br-277,4989,-25.02924492175946,-53.57200105539036
br-277,4990,-25.02926481459714,-53.572222634485044
br-277,4991,-25.02928470743482,-53.57244421357973
br-277,4992,-25.029304600272496,-53.572665792674414
br-277,4993,-25.029324493110177,-53.5728873717691
br-277,4994,-25.029344385947855,-53.573108950863784
br-277,4995,-25.029364278785533,-53.57333052995847
br-277,4996,-25.029384171623214,-53.57355210905315
br-277,4997,-25.02940406446089,-53.57377368814784
br-277,4998,-25.02942395729857,-53.57399526724252
br-277,4999,-25.02944385013625,-53.57421684633721
br-277,5000,-25.029463742973928,-53.57443842543189
br-277,5001,-25.029483635811605,-53.57466000452658
br-277,5002,-25.029503528649286,-53.57488158362126
br-277,5003,-25.029523421486964,-53.57510316271595
br-277,5004,-25.02954331432464,-53.57532474181063
br-277,5005,-25.029563207162322,-53.57554632090532
br-277,5006,-25.0295831,-53.5757679
br-277,5007,-25.0217068,-53.5476172
br-277,5008,-25.021562033333332,-53.5474311
br-277,5009,-25.021417266666667,-53.547245
br-277,5010,-25.021272500000002,-53.547058899999996
br-277,5011,-25.021127733333334,-53.546872799999996
br-277,5012,-25.020982966666665,-53.546686699999995
br-277,5013,-25.0208382,-53.5465006
br-277,5014,-25.020693433333335,-53.5463145
br-277,5015,-25.020548666666667,-53.5461284
br-277,5016,-25.020403899999998,-53.5459423
br-277,5017,-25.020259133333333,-53.5457562
br-277,5018,-25.020114366666668,-53.5455701
br-277,5019,-25.0199696,-53.545384
br-277,5020,-25.023386,-53.5497596
br-277,5021,-25.023233345454543,-53.549564836363636
br-277,5022,-25.02308069090909,-53.54937007272727
br-277,5023,-25.022928036363634,-53.54917530909091
br-277,5024,-25.02277538181818,-53.54898054545455
br-277,5025,-25.022622727272726,-53.54878578181818
br-277,5026,-25.022470072727273,-53.54859101818182
br-277,5027,-25.022317418181817,-53.54839625454545
br-277,5028,-25.022164763636365,-53.548201490909086
br-277,5029,-25.02201210909091,-53.54800672727273
br-277,5030,-25.021859454545456,-53.54781196363636
br-277,5031,-25.026073,-53.5534157
br-277,5032,-25.026211006540528,-53.55359672994135
br-277,5033,-25.02634901308106,-53.5537777598827
br-277,5034,-25.026476565405325,-53.55396621190299
br-277,5035,-25.02660196265559,-53.554156193940344
br-277,5036,-25.026727359905856,-53.554346175977706
br-277,5037,-25.026847668741752,-53.554539389791124
br-277,5038,-25.02696424433088,-53.554734762325374
br-277,5039,-25.027059277035736,-53.55494161113465
br-277,5040,-25.027154309740595,-53.55514845994393
br-277,5041,-25.027236826054914,-53.55536051204268
br-277,5042,-25.02731643966797,-53.55557377084674
br-277,5043,-25.027396053281027,-53.5557870296508
br-277,5044,-25.02746700986172,-53.55600324320169
br-277,5045,-25.027532999827166,-53.556221081434124
br-277,5046,-25.027592733973673,-53.556440739069174
br-277,5047,-25.027653347803593,-53.556660154025884
br-277,5048,-25.0277146855556,-53.55687936927415
br-277,5049,-25.027764065917896,-53.55710156536158
br-277,5050,-25.027812806663047,-53.55732392089818
br-277,5051,-25.027856678852466,-53.55754725368919
br-277,5052,-25.02789752217656,-53.55777119445763
br-277,5053,-25.027937838356625,-53.55799521369441
br-277,5054,-25.027963990241076,-53.55822134136594
br-277,5055,-25.027990142125525,-53.558447469037475
br-277,5056,-25.028016294009973,-53.55867359670901
br-277,5057,-25.028035922050414,-53.55890036615453
br-277,5058,-25.02805433504201,-53.55912725512878
br-277,5059,-25.02807274803361,-53.55935414410302
br-277,5060,-25.028091161025205,-53.559581033077265
br-277,5061,-25.028109574016806,-53.55980792205151
br-277,5062,-25.028127987008403,-53.56003481102575
br-277,5063,-24.9998993,-53.5198744
br-277,5064,-25.006227,-53.5281744
br-277,5065,-25.00636877894737,-53.528354205263156
br-277,5066,-25.006510557894735,-53.528534010526315
br-277,5067,-25.006652336842105,-53.52871381578947
br-277,5068,-25.00679411578947,-53.52889362105263
br-277,5069,-25.00693589473684,-53.52907342631579
br-277,5070,-25.007077673684208,-53.52925323157895
br-277,5071,-25.007219452631578,-53.52943303684211
br-277,5072,-25.007361231578948,-53.529612842105266
br-277,5073,-25.007503010526314,-53.529792647368424
br-277,5074,-25.007644789473684,-53.529972452631576
br-277,5075,-25.00778656842105,-53.530152257894734
br-277,5076,-25.00792834736842,-53.53033206315789
br-277,5077,-25.00807012631579,-53.53051186842105
br-277,5078,-25.008211905263156,-53.53069167368421
br-277,5079,-25.008353684210526,-53.53087147894737
br-277,5080,-25.008495463157892,-53.53105128421053
br-277,5081,-25.008637242105262,-53.531231089473685
br-277,5082,-25.00877902105263,-53.531410894736844
br-277,5083,-25.0089208,-53.5315907
br-277,5084,-25.0216433,-53.547802
br-277,5085,-25.021792401585827,-53.547991840958524
br-277,5086,-25.02194180417815,-53.54818144493057
br-277,5087,-25.02209135365944,-53.54837093325495
br-277,5088,-25.022240903140734,-53.548560421579324
br-277,5089,-25.02239045655751,-53.54874990679758
br-277,5090,-25.022540013797926,-53.54893938899799
br-277,5091,-25.022689571038338,-53.54912887119839
br-277,5092,-25.022839128278754,-53.54931835339879
br-277,5093,-25.02298868551917,-53.549507835599194
br-277,5094,-25.023138242759583,-53.5496973177996
br-277,5095,-25.0232878,-53.5498868
br-277,5096,-25.0261553,-53.5532929
br-277,5097,-25.02601074978373,-53.55310848010711
br-277,5098,-25.02586619956746,-53.552924060214224
br-277,5099,-25.025721649351194,-53.552739640321334
br-277,5100,-25.025577100116205,-53.55255521965934
br-277,5101,-25.025432557173694,-53.55237079406544
br-277,5102,-25.02528801423118,-53.55218636847154
br-277,5103,-25.02514347128867,-53.55200194287764
br-277,5104,-25.024998928346154,-53.55181751728373
br-277,5105,-25.024854385403643,-53.55163309168983
br-277,5106,-25.024709842461128,-53.55144866609593
br-277,5107,-25.024565299518617,-53.55126424050203
br-277,5108,-25.02442075127903,-53.55107981905988
br-277,5109,-25.0242762,-53.5508954
br-277,5110,-25.0241695,-53.5510039
br-277,5111,-25.02431595499465,-53.55118939788224
br-277,5112,-25.024462398906707,-53.55137490451268
br-277,5113,-25.024608817187914,-53.551560431375165
br-277,5114,-25.024755235469122,-53.551745958237646
br-277,5115,-25.02490165375033,-53.55193148510013
br-277,5116,-25.02504807203154,-53.552117011962615
br-277,5117,-25.02519449031275,-53.552302538825096
br-277,5118,-25.025340908593957,-53.552488065687584
br-277,5119,-25.025487326875165,-53.552673592550065
br-277,5120,-25.025633745156373,-53.55285911941255
br-277,5121,-25.025780163437584,-53.55304464627503
br-277,5122,-25.025926581718792,-53.55323017313752
br-277,5123,-25.0095219,-53.5323404
br-277,5124,-25.009708633333332,-53.53258503333333
br-277,5125,-25.00989536666667,-53.53282966666667
br-277,5126,-25.0100821,-53.5330743
br-277,5127,-24.997147331249998,-53.51661926875
br-277,5128,-24.9972925625,-53.5168047375
br-277,5129,-24.99743779375,-53.51699020625
br-277,5130,-24.997583025,-53.517175675000004
br-277,5131,-24.99772825625,-53.51736114375
br-277,5132,-24.9978734875,-53.5175466125
br-277,5133,-24.99801871875,-53.51773208125
br-277,5134,-24.99816395,-53.51791755
br-277,5135,-24.99830918125,-53.51810301875
br-277,5136,-24.9984544125,-53.5182884875
br-277,5137,-24.99859964375,-53.51847395625
br-277,5138,-24.998744875,-53.518659424999996
br-277,5139,-24.998890106250002,-53.51884489375
br-277,5140,-24.9990353375,-53.5190303625
br-277,5141,-24.999180568750003,-53.51921583125
br-277,5142,-24.9993258,-53.5194013
br-277,5143,-25.01981588888889,-53.54519092222222
br-277,5144,-25.01966217777778,-53.544997844444445
br-277,5145,-25.019508466666668,-53.544804766666665
br-277,5146,-25.019354755555558,-53.544611688888885
br-277,5147,-25.019201044444443,-53.54441861111111
br-277,5148,-25.019047333333333,-53.54422553333333
br-277,5149,-25.018893622222222,-53.54403245555555
br-277,5150,-25.018739911111112,-53.54383937777778
br-277,5151,-25.0185862,-53.5436463
br-277,5152,-25.0180544,-53.5429692
br-277,5153,-25.0178782,-53.542745025
br-277,5154,-25.017702,-53.54252085
br-277,5155,-25.0175258,-53.542296675
br-277,5156,-25.0173496,-53.5420725
br-277,5157,-25.023464139999998,-53.55011022
br-277,5158,-25.023640479999997,-53.55033364
br-277,5159,-25.02381682,-53.55055706
br-277,5160,-25.02399316,-53.55078048
br-277,5161,-25.024098159999998,-53.55066824
br-277,5162,-25.02392012,-53.55044108
br-277,5163,-25.023742079999998,-53.550213920000004
br-277,5164,-25.02356404,-53.54998676
br-277,5165,-25.0023252,-53.5232049
br-277,5166,-25.002459710195282,-53.52337628926611
br-277,5167,-25.002594220390563,-53.523547678532225
br-277,5168,-25.002728730585844,-53.52371906779833
br-277,5169,-25.002863240781124,-53.52389045706445
br-277,5170,-25.0029977509764,-53.524061846330554
br-277,5171,-25.003132261171682,-53.52423323559667
br-277,5172,-25.003266771366963,-53.524404624862775
br-277,5173,-25.003401281562244,-53.52457601412889
br-277,5174,-25.003535791757525,-53.524747403395
br-277,5175,-25.003670301952805,-53.524918792661104
br-277,5176,-25.003804812148086,-53.52509018192722
br-277,5177,-25.003939322343367,-53.525261571193326
br-277,5178,-25.004073832538644,-53.52543296045944
br-277,5179,-25.004208342733925,-53.52560434972555
br-277,5180,-25.004342852929206,-53.52577573899166
br-277,5181,-25.004477363124487,-53.52594712825777
br-277,5182,-25.004611873319767,-53.526118517523884
br-277,5183,-25.004746383515048,-53.52628990678999
br-277,5184,-25.00488089371033,-53.5264612960561
br-277,5185,-25.005015475773746,-53.52663262888334
br-277,5186,-25.005150089576663,-53.52680393678519
br-277,5187,-25.00528470337958,-53.526975244687044
br-277,5188,-25.005419317182497,-53.527146552588896
br-277,5189,-25.005553930985414,-53.52731786049075
br-277,5190,-25.00568854478833,-53.5274891683926
br-277,5191,-25.005823158591248,-53.52766047629444
br-277,5192,-25.005957772394165,-53.527831784196295
br-277,5193,-25.006092386197082,-53.528003092098146
br-277,5194,-25.02775223342925,-53.556411587029686
br-277,5195,-25.027679266858506,-53.55618797405937
br-277,5196,-25.027606300287758,-53.55596436108905
br-277,5197,-25.02753333371701,-53.55574074811874
br-277,5198,-25.02744983999938,-53.55552113506009
br-277,5199,-25.02735590509749,-53.55530548925061
br-277,5200,-25.02726139469998,-53.55509010585323
br-277,5201,-25.02716018381588,-53.55487777771595
br-277,5202,-25.027058617271738,-53.55466563168236
br-277,5203,-25.026945514793287,-53.5544593922334
br-277,5204,-25.026830972796734,-53.5542539880077
br-277,5205,-25.026708055020745,-53.55405344349572
br-277,5206,-25.02658047614896,-53.5538560759679
br-277,5207,-25.026438750765976,-53.55366835064527
br-277,5208,-25.026297025382988,-53.553480625322635
br-277,5209,-24.9998096,-53.5199993
br-277,5210,-24.999949355555554,-53.52017738888889
br-277,5211,-25.00008911111111,-53.52035547777778
br-277,5212,-25.000228866666667,-53.52053356666667
br-277,5213,-25.000368622222222,-53.52071165555556
br-277,5214,-25.000508377777777,-53.520889744444446
br-277,5215,-25.000648133333332,-53.52106783333333
br-277,5216,-25.00078788888889,-53.52124592222223
br-277,5217,-25.000927644444445,-53.521424011111115
br-277,5218,-25.0010674,-53.5216021
br-277,5219,-25.001207155555555,-53.52178018888889
br-277,5220,-25.00134691111111,-53.52195827777778
br-277,5221,-25.00148666666667,-53.52213636666667
br-277,5222,-25.001626422222223,-53.52231445555556
br-277,5223,-25.001766177777778,-53.52249254444445
br-277,5224,-25.001905933333333,-53.522670633333334
br-277,5225,-25.00204568888889,-53.52284872222223
br-277,5226,-25.002185444444446,-53.523026811111116
br-277,5227,-25.0142229,-53.5380955
br-277,5228,-25.01408535,-53.537920178125
br-277,5229,-25.0139478,-53.53774485625
br-277,5230,-25.01381025,-53.537569534374995
br-277,5231,-25.0136727,-53.5373942125
br-277,5232,-25.01353515,-53.537218890625
br-277,5233,-25.0133976,-53.53704356875
br-277,5234,-25.01326005,-53.536868246874995
br-277,5235,-25.0131225,-53.536692925
br-277,5236,-25.01298495,-53.536517603125
br-277,5237,-25.0128474,-53.53634228125
br-277,5238,-25.01270985,-53.536166959375
br-277,5239,-25.0125723,-53.5359916375
br-277,5240,-25.01243475,-53.535816315625
br-277,5241,-25.0122972,-53.53564099375
br-277,5242,-25.01215965,-53.535465671875
br-277,5243,-25.0120221,-53.53529035
br-277,5244,-25.011884549999998,-53.535115028125
br-277,5245,-25.011747,-53.53493970625
br-277,5246,-25.011609449999998,-53.534764384375
br-277,5247,-25.0114719,-53.534589062500004
br-277,5248,-25.01133435,-53.534413740625
br-277,5249,-25.0111968,-53.53423841875
br-277,5250,-25.01105925,-53.534063096875
br-277,5251,-25.010921699999997,-53.533887775000004
br-277,5252,-25.01078415,-53.533712453125005
br-277,5253,-25.010646599999998,-53.53353713125
br-277,5254,-25.01050905,-53.533361809375
br-277,5255,-25.010371499999998,-53.533186487500004
br-277,5256,-25.01023395,-53.533011165625005
br-277,5257,-25.0100964,-53.53283584375
br-277,5258,-25.00995885,-53.532660521875
br-277,5259,-25.0098213,-53.5324852
br-277,5260,-25.0146375,-53.5386195
br-277,5261,-25.0144302,-53.538357500000004
br-277,5262,-25.009121166666667,-53.5318406
br-277,5263,-25.00932153333333,-53.5320905
br-277,5264,-25.050977,-53.6218263
br-277,5265,-25.0511102,-53.6224289
br-277,5266,-25.0460136,-53.610028
br-277,5267,-25.046129930569755,-53.610225435758935
br-277,5268,-25.04624626113951,-53.61042287151787
br-277,5269,-25.046362591709265,-53.61062030727681
br-277,5270,-25.04647892227902,-53.610817743035746
br-277,5271,-25.04659525284878,-53.61101517879468
br-277,5272,-25.04671158341853,-53.611212614553615
br-277,5273,-25.046827913988288,-53.61141005031255
br-277,5274,-25.046944244558045,-53.611607486071485
br-277,5275,-25.047060575127798,-53.61180492183043
br-277,5276,-25.047176905697555,-53.61200235758936
br-277,5277,-25.04729323626731,-53.612199793348296
br-277,5278,-25.04741032566802,-53.612396778691405
br-277,5279,-25.04752792882337,-53.61259345908753
br-277,5280,-25.04764553197872,-53.61279013948365
br-277,5281,-25.04776313513407,-53.61298681987977
br-277,5282,-25.047880738289418,-53.613183500275895
br-277,5283,-25.047986610194638,-53.61338671536941
br-277,5284,-25.04809193264598,-53.61359023652706
br-277,5285,-25.04819725509732,-53.613793757684704
br-277,5286,-25.04830257754866,-53.613997278842355
br-277,5287,-25.0484079,-53.6142008
br-277,5288,-25.0457169,-53.609498
br-277,5289,-25.043047,-53.6050173
br-277,5290,-25.04293368801473,-53.60482089946934
br-277,5291,-25.042820376029464,-53.604624498938676
br-277,5292,-25.042707064044194,-53.604428098408015
br-277,5293,-25.042593752058924,-53.60423169787735
br-277,5294,-25.042480440073653,-53.60403529734669
br-277,5295,-25.042367128088387,-53.60383889681603
br-277,5296,-25.042253816103116,-53.60364249628537
br-277,5297,-25.042140504117846,-53.603446095754705
br-277,5298,-25.042027192132576,-53.603249695224044
br-277,5299,-25.04191388014731,-53.60305329469338
br-277,5300,-25.04180056816204,-53.60285689416271
br-277,5301,-25.04168725617677,-53.60266049363205
br-277,5302,-25.041573944191498,-53.60246409310139
br-277,5303,-25.041460962502708,-53.602267502756376
br-277,5304,-25.04134831923327,-53.60207071792896
br-277,5305,-25.04123567596383,-53.60187393310155
br-277,5306,-25.04112303269439,-53.601677148274135
br-277,5307,-25.04101038942495,-53.60148036344672
br-277,5308,-25.040897746155512,-53.60128357861931
br-277,5309,-25.040785102886073,-53.60108679379189
br-277,5310,-25.040672459616633,-53.600890008964484
br-277,5311,-25.040559816347194,-53.60069322413707
br-277,5312,-25.040447173077755,-53.60049643930965
br-277,5313,-25.040334529808316,-53.60029965448224
br-277,5314,-25.040221886538877,-53.600102869654826
br-277,5315,-25.040109243269438,-53.59990608482742
br-277,5316,-25.0399966,-53.5997093
br-277,5317,-25.045566049999998,-53.609247425
br-277,5318,-25.0454152,-53.60899685
br-277,5319,-25.04526435,-53.608746275
br-277,5320,-25.0451135,-53.6084957
br-277,5321,-25.0434634,-53.605691
br-277,5322,-25.043581264285713,-53.60589133571428
br-277,5323,-25.04369912857143,-53.60609167142857
br-277,5324,-25.043816992857142,-53.606292007142855
br-277,5325,-25.043934857142858,-53.606492342857145
br-277,5326,-25.04405272142857,-53.60669267857143
br-277,5327,-25.044170585714287,-53.60689301428572
br-277,5328,-25.04428845,-53.60709335
br-277,5329,-25.044406314285713,-53.60729368571428
br-277,5330,-25.04452417857143,-53.60749402142857
br-277,5331,-25.04464204285714,-53.607694357142854
br-277,5332,-25.044759907142858,-53.607894692857144
br-277,5333,-25.04487777142857,-53.60809502857143
br-277,5334,-25.044995635714287,-53.608295364285716
br-277,5335,-25.0431969,-53.6052597
br-277,5336,-25.0885099,-53.724004
br-277,5337,-25.08842561282051,-53.72379944358975
br-277,5338,-25.088341325641025,-53.72359488717949
br-277,5339,-25.08825703846154,-53.723390330769234
br-277,5340,-25.08817275128205,-53.723185774358974
br-277,5341,-25.08808846410256,-53.72298121794872
br-277,5342,-25.088004176923075,-53.72277666153846
br-277,5343,-25.08791988974359,-53.72257210512821
br-277,5344,-25.087835602564102,-53.72236754871795
br-277,5345,-25.087751315384615,-53.722162992307695
br-277,5346,-25.087667028205125,-53.721958435897434
br-277,5347,-25.08758274102564,-53.72175387948718
br-277,5348,-25.087498453846152,-53.72154932307692
br-277,5349,-25.087414166666665,-53.72134476666667
br-277,5350,-25.08732987948718,-53.721140210256415
br-277,5351,-25.087245592307692,-53.720935653846155
br-277,5352,-25.087161305128205,-53.7207310974359
br-277,5353,-25.087077017948715,-53.72052654102564
br-277,5354,-25.08699273076923,-53.72032198461539
br-277,5355,-25.086908443589742,-53.72011742820513
br-277,5356,-25.086824156410255,-53.719912871794875
br-277,5357,-25.08673986923077,-53.719708315384615
br-277,5358,-25.086655582051282,-53.71950375897436
br-277,5359,-25.086571294871792,-53.7192992025641
br-277,5360,-25.086487007692305,-53.71909464615385
br-277,5361,-25.08640272051282,-53.71889008974359
br-277,5362,-25.086318433333332,-53.718685533333336
br-277,5363,-25.086234146153846,-53.71848097692308
br-277,5364,-25.08614985897436,-53.71827642051282
br-277,5365,-25.086065571794872,-53.71807186410257
br-277,5366,-25.085981284615382,-53.71786730769231
br-277,5367,-25.085896997435896,-53.717662751282056
br-277,5368,-25.08581271025641,-53.717458194871796
br-277,5369,-25.085728423076922,-53.71725363846154
br-277,5370,-25.085644135897436,-53.71704908205128
br-277,5371,-25.08555984871795,-53.71684452564103
br-277,5372,-25.08547556153846,-53.71663996923077
br-277,5373,-25.085391274358972,-53.716435412820516
br-277,5374,-25.085306987179486,-53.716230856410256
br-277,5375,-25.0852227,-53.7160263
br-277,5376,-25.0742844,-53.6698344
br-277,5377,-25.074283840868556,-53.67005413865776
