road_id,order,lat,lon
br-376,4039,-25.659180583108892,-49.155356017715256
br-376,4040,-25.65897640997316,-49.155417525430636
br-376,4041,-25.658772236837432,-49.15547903314601
br-376,4042,-25.6585680637017,-49.15554054086139
br-376,4043,-25.65836389056597,-49.15560204857676
br-376,4044,-25.65815743718591,-49.15565516647456
br-376,4045,-25.65795021880679,-49.15570546967286
br-376,4046,-25.657743173251617,-49.155756478251824
br-376,4047,-25.657536170739835,-49.1558076625123
br-376,4048,-25.657329385159997,-49.15585968665432
br-376,4049,-25.657123487829093,-49.15591514977298
br-376,4050,-25.65691759049819,-49.155970612891636
br-376,4051,-25.65671041456176,-49.15602107927258
br-376,4052,-25.656503183632317,-49.15607133074306
br-376,4053,-25.65629516587508,-49.15611817327938
br-376,4054,-25.65608687440631,-49.15616382995954
br-376,4055,-25.65587858293754,-49.15620948663969
br-376,4056,-25.65567029146877,-49.15625514331985
br-376,4057,-25.64210217425288,-49.15955091421214
br-376,4058,-25.641883848505763,-49.15960312842427
br-376,4059,-25.641665538586533,-49.15965540876172
br-376,4060,-25.64144723307417,-49.159707707510044
br-376,4061,-25.641228927561812,-49.159760006258374
br-376,4062,-25.64101062204945,-49.159812305006696
br-376,4063,-25.640792316537087,-49.159864603755025
br-376,4064,-25.640574011024725,-49.15991690250335
br-376,4065,-25.640355705512363,-49.15996920125168
br-376,4066,-25.7431312,-49.130213
br-376,4067,-25.743447783852975,-49.130199467032284
br-376,4068,-25.74376424192649,-49.13018323351614
br-376,4069,-25.7440807,-49.130167
br-376,4070,-25.685484772303898,-49.14715840233023
br-376,4071,-25.68528221278701,-49.1472290170425
br-376,4072,-25.685078467704518,-49.147296145608756
br-376,4073,-25.684874722622027,-49.147363274175014
br-376,4074,-25.684670977539533,-49.14743040274127
br-376,4075,-25.68446723245704,-49.14749753130753
br-376,4076,-25.68426348737455,-49.14756465987378
br-376,4077,-25.68405974229206,-49.14763178844004
br-376,4078,-25.683855997209566,-49.147698917006295
br-376,4079,-25.683652252127075,-49.14776604557255
br-376,4080,-25.683448507044584,-49.1478331741388
br-376,4081,-25.68324476196209,-49.14790030270506
br-376,4082,-25.68304101708385,-49.14796743189122
br-376,4083,-25.68283727366708,-49.14803456551298
br-376,4084,-25.68263353025031,-49.148101699134735
br-376,4085,-25.68242978683354,-49.14816883275649
br-376,4086,-25.68222604341677,-49.148235966378245
br-376,4087,-25.6820223,-49.1483031
br-376,4088,-25.575126537472325,-49.179755243085005
br-376,4089,-25.57532117494465,-49.179688886170005
br-376,4090,-25.575515812416974,-49.17962252925501
br-376,4091,-25.5757104498893,-49.179556172340014
br-376,4092,-25.575905087361626,-49.17948981542502
br-376,4093,-25.576099724833952,-49.17942345851003
br-376,4094,-25.576294362306278,-49.17935710159503
br-376,4095,-25.57648900712254,-49.17929076623606
br-376,4096,-25.57668367251306,-49.17922449126692
br-376,4097,-25.57687833790358,-49.179158216297786
br-376,4098,-25.577073003294103,-49.17909194132864
br-376,4099,-25.57726766744934,-49.17902566273157
br-376,4100,-25.57746232867007,-49.17895937551601
br-376,4101,-25.577656989890794,-49.178893088300455
br-376,4102,-25.577851651111523,-49.1788268010849
br-376,4103,-25.578046312332248,-49.17876051386935
br-376,4104,-25.578240973552976,-49.178694226653796
br-376,4105,-25.578435634773705,-49.17862793943824
br-376,4106,-25.57863029599443,-49.17856165222268
br-376,4107,-25.578824957215158,-49.17849536500713
br-376,4108,-25.579019618435883,-49.17842907779158
br-376,4109,-25.57921427965661,-49.178362790576024
br-376,4110,-25.579408940877336,-49.17829650336047
br-376,4111,-25.579603602098064,-49.17823021614492
br-376,4112,-25.579798263318793,-49.17816392892936
br-376,4113,-25.579992924539518,-49.178097641713805
br-376,4114,-25.580187585760246,-49.17803135449825
br-376,4115,-25.58038224698097,-49.1779650672827
br-376,4116,-25.5805769082017,-49.177898780067146
br-376,4117,-25.580771569422428,-49.177832492851586
br-376,4118,-25.580966230643153,-49.17776620563603
br-376,4119,-25.58116089186388,-49.17769991842048
br-376,4120,-25.581355553084606,-49.17763363120493
br-376,4121,-25.581550214305334,-49.177567343989374
br-376,4122,-25.581744875526063,-49.17750105677382
br-376,4123,-25.581939536746788,-49.17743476955826
br-376,4124,-25.582134197967516,-49.17736848234271
br-376,4125,-25.58232885918824,-49.177302195127155
br-376,4126,-25.58252352040897,-49.1772359079116
br-376,4127,-25.582718181629694,-49.17716962069605
br-376,4128,-25.58291241391371,-49.17710210815384
br-376,4129,-25.583103638904117,-49.17702674603409
br-376,4130,-25.583290480208966,-49.17694091681068
br-376,4131,-25.58347186634035,-49.17684418310071
br-376,4132,-25.583645122433822,-49.17673362571905
br-376,4133,-25.5838092448569,-49.176609904974434
br-376,4134,-25.591407070337887,-49.17171915584481
br-376,4135,-25.591205240675773,-49.17163851168962
br-376,4136,-25.591000714848487,-49.17156499517274
br-376,4137,-25.59079255606324,-49.17150267940608
br-376,4138,-25.590580033917238,-49.17145765364195
br-376,4139,-25.590364956639217,-49.17142644243685
br-376,4140,-25.590148178106595,-49.17141171988468
br-376,4141,-25.589930963565124,-49.17141245205247
br-376,4142,-25.589715351227483,-49.171438357502495
br-376,4143,-25.589502490247607,-49.17148182864938
br-376,4144,-25.589293240233207,-49.17154015449381
br-376,4145,-25.589092982425036,-49.17162449432601
br-376,4146,-25.58889781987226,-49.17171985133625
br-376,4147,-25.588710356477765,-49.17182973321525
br-376,4148,-25.58852448039814,-49.17194237767937
br-376,4149,-25.588338604318512,-49.1720550221435
br-376,4150,-25.588152728238885,-49.17216766660763
br-376,4151,-25.587966852159255,-49.17228031107175
br-376,4152,-25.587780976079628,-49.17239295553588
br-376,4153,-25.5920134,-49.172071
br-376,4154,-25.592206489838293,-49.17214853280774
br-376,4155,-25.592399579676584,-49.17222606561547
br-376,4156,-25.59259266951488,-49.172303598423206
br-376,4157,-25.592785759353173,-49.17238113123094
br-376,4158,-25.592978849191468,-49.17245866403868
br-376,4159,-25.59317193902976,-49.17253619684641
br-376,4160,-25.593365028868053,-49.172613729654145
br-376,4161,-25.593558118706348,-49.17269126246188
br-376,4162,-25.593751206063512,-49.17276880144154
br-376,4163,-25.59394423375246,-49.17284648884867
br-376,4164,-25.59413726144141,-49.1729241762558
br-376,4165,-25.59433028913036,-49.173001863662925
br-376,4166,-25.59452331681931,-49.17307955107005
br-376,4167,-25.59471634450826,-49.17315723847718
br-376,4168,-25.59490937219721,-49.1732349258843
br-376,4169,-25.59510239988616,-49.17331261329143
br-376,4170,-25.59529542757511,-49.17339030069856
br-376,4171,-25.59548845526406,-49.173467988105685
br-376,4172,-25.595681482953008,-49.17354567551281
br-376,4173,-25.59587451064196,-49.17362336291994
br-376,4174,-25.59606753833091,-49.17370105032707
br-376,4175,-25.596260566019858,-49.173778737734196
br-376,4176,-25.59645747014051,-49.173845778186596
br-376,4177,-25.596658872095134,-49.17389788574469
br-376,4178,-25.59686323476673,-49.17393679212139
br-376,4179,-25.597069697082876,-49.1739619921552
br-376,4180,-25.597277404149395,-49.17397214807362
br-376,4181,-25.597485065839173,-49.17396099257497
br-376,4182,-25.59769140743051,-49.17393419388819
br-376,4183,-25.597896524783742,-49.17389928321427
br-376,4184,-25.598101651406342,-49.173864392182594
br-376,4185,-25.598307066144354,-49.17383122883935
br-376,4186,-25.598512648150457,-49.17379912395757
br-376,4187,-25.5987182792831,-49.17376732994534
br-376,4188,-25.59892391041575,-49.173735535933105
br-376,4189,-25.59912943071217,-49.17370304364728
br-376,4190,-25.639006425378508,-49.16029514818543
br-376,4191,-25.63878285075701,-49.160348996370864
br-376,4192,-25.638559276135517,-49.160402844556295
br-376,4193,-25.638335701514023,-49.16045669274173
br-376,4194,-25.63811212689253,-49.16051054092716
br-376,4195,-25.63788775298846,-49.16056091175435
br-376,4196,-25.637664099745518,-49.160614423437764
br-376,4197,-25.637440495059042,-49.160668146641655
br-376,4198,-25.637216890372567,-49.16072186984555
br-376,4199,-25.636993493803846,-49.160776430497215
br-376,4200,-25.636770732783297,-49.16083354734873
br-376,4201,-25.70711480138995,-49.14116024935105
br-376,4202,-25.707315902779893,-49.1411008987021
br-376,4203,-25.70751700416984,-49.14104154805315
br-376,4204,-25.70771810555979,-49.1409821974042
br-376,4205,-25.707919206949732,-49.14092284675525
br-376,4206,-25.70812030833968,-49.140863496106306
br-376,4207,-25.708321409729624,-49.14080414545735
br-376,4208,-25.708522511119572,-49.140744794808406
br-376,4209,-25.70872361250952,-49.14068544415945
br-376,4210,-25.708924713899464,-49.140626093510505
br-376,4211,-25.70912581528941,-49.14056674286156
br-376,4212,-25.70932691667936,-49.140507392212605
br-376,4213,-25.709528018069303,-49.14044804156366
br-376,4214,-25.70972911945925,-49.140388690914705
br-376,4215,-25.7099302208492,-49.14032934026576
br-376,4216,-25.710131322239143,-49.14026998961681
br-376,4217,-25.71033242362909,-49.14021063896786
br-376,4218,-25.710533525019038,-49.14015128831891
br-376,4219,-25.710734626408982,-49.14009193766996
br-376,4220,-25.71093572779893,-49.14003258702101
br-376,4221,-25.711136829188874,-49.139973236372064
br-376,4222,-25.71133793057882,-49.13991388572311
br-376,4223,-25.711539160786565,-49.13985497506245
br-376,4224,-25.711740517322138,-49.13979649588537
br-376,4225,-25.71194187385771,-49.1397380167083
br-376,4226,-25.71214323039328,-49.13967953753122
br-376,4227,-25.712344586928854,-49.13962105835415
br-376,4228,-25.712545943464427,-49.139562579177074
br-376,4229,-25.7127473,-49.1395041
br-376,4230,-25.712961203108442,-49.13944017326237
br-376,4231,-25.71317510621688,-49.13937624652475
br-376,4232,-25.713389009325322,-49.139312319787116
br-376,4233,-25.713602750405414,-49.139247855296496
br-376,4234,-25.713816364241982,-49.1391829684996
br-376,4235,-25.71402997807855,-49.1391180817027
br-376,4236,-25.714243591915118,-49.139053194905806
br-376,4237,-25.714457205751685,-49.13898830810891
br-376,4238,-25.71467081958825,-49.13892342131201
br-376,4239,-25.714884433424817,-49.138858534515116
br-376,4240,-25.715098047261385,-49.13879364771822
br-376,4241,-25.71531159818754,-49.13872855445318
br-376,4242,-25.7155251,-49.1386633
br-376,4243,-25.7311871,-49.1330441
br-376,4244,-25.730983864666417,-49.13311717570916
br-376,4245,-25.730780629332834,-49.13319025141832
br-376,4246,-25.73057739399925,-49.13326332712749
br-376,4247,-25.73037415866567,-49.13333640283665
br-376,4248,-25.730170923332086,-49.13340947854581
br-376,4249,-25.729967504370766,-49.133482040637105
br-376,4250,-25.729764005688672,-49.133554379744595
br-376,4251,-25.72956050700658,-49.13362671885208
br-376,4252,-25.72935700832448,-49.13369905795956
br-376,4253,-25.72915403227713,-49.1337728364449
br-376,4254,-25.72895152859106,-49.13384791585096
br-376,4255,-25.72874727331338,-49.13391801361265
br-376,4256,-25.72854338090402,-49.13398899433718
br-376,4257,-25.728341407249328,-49.134065326472864
br-376,4258,-25.728138824762723,-49.134140160657076
br-376,4259,-25.727936871158906,-49.13421670738784
br-376,4260,-25.727734917555086,-49.13429325411861
br-376,4261,-25.72753296395127,-49.13436980084937
br-376,4262,-25.727329440218536,-49.134441948066595
br-376,4263,-25.7271246551639,-49.13451056104994
br-376,4264,-25.726919870109267,-49.1345791740333
br-376,4265,-25.726715085054636,-49.13464778701665
br-376,4266,-25.7265103,-49.1347164
br-376,4267,-25.771977233661836,-49.12205590476746
br-376,4268,-25.77216554180841,-49.121980367399374
br-376,4269,-25.772354392140702,-49.12190609739123
br-376,4270,-25.77254324247299,-49.12183182738309
br-376,4271,-25.772732354802834,-49.121758245164415
br-376,4272,-25.77292275652967,-49.121688047838724
br-376,4273,-25.773113158256507,-49.12161785051304
br-376,4274,-25.77330462280286,-49.12155062221165
br-376,4275,-25.77349631873981,-49.121484040308154
br-376,4276,-25.773685622232918,-49.12141125394609
br-376,4277,-25.773872392826412,-49.121331898873656
br-376,4278,-25.774059163419906,-49.12125254380122
br-376,4279,-25.774246716343804,-49.12117513989225
br-376,4280,-25.77443657385733,-49.12110348372242
br-376,4281,-25.77462643137085,-49.12103182755259
br-376,4282,-25.7748155729136,-49.12095830674062
br-376,4283,-25.775004597961203,-49.12088448253392
br-376,4284,-25.775196089443227,-49.12081818177269
br-376,4285,-25.77539213341232,-49.120765767611466
br-376,4286,-25.775587616267604,-49.120711340525624
br-376,4287,-25.77578305327105,-49.12065677553713
br-376,4288,-25.77597996706342,-49.120607834842225
br-376,4289,-25.776177986031556,-49.12056346176058
br-376,4290,-25.77637614412757,-49.12051973736791
br-376,4291,-25.776574943437282,-49.120479002658215
br-376,4292,-25.776775067455098,-49.12044566756824
br-376,4293,-25.776975931371698,-49.12041687216932
br-376,4294,-25.77717714843199,-49.12039056291689
br-376,4295,-25.77737939403315,-49.12037477521171
br-376,4296,-25.777581896834675,-49.12036161855974
br-376,4297,-25.777784796499425,-49.120358503743084
br-376,4298,-25.777987707485867,-49.12035644194552
br-376,4299,-25.77819062614343,-49.12035856339027
br-376,4300,-25.778393413451866,-49.12036308719934
br-376,4301,-25.77859535382409,-49.12038310139883
br-376,4302,-25.778796691154433,-49.120407827093295
br-376,4303,-25.778997028269234,-49.12044012161953
br-376,4304,-25.779196774929378,-49.1204759165441
br-376,4305,-25.77939654784939,-49.1205113700942
br-376,4306,-25.779597705553346,-49.1205381293964
br-376,4307,-25.779798863257305,-49.1205648886986
br-376,4308,-25.780000020961264,-49.120591648000804
br-376,4309,-25.780201178665223,-49.120618407303006
br-376,4310,-25.78040233636918,-49.12064516660521
br-376,4311,-25.780603494073137,-49.12067192590741
br-376,4312,-25.780804390727422,-49.12070053293904
br-376,4313,-25.781005143613516,-49.12073015571912
br-376,4314,-25.78120633615273,-49.12075665183731
br-376,4315,-25.781407525211836,-49.12078317423138
br-376,4316,-25.781608678478815,-49.120809966866574
br-376,4317,-25.78180982748545,-49.120836791374074
br-376,4318,-25.782010955717745,-49.12086377129792
br-376,4319,-25.78221115524551,-49.12089626163354
br-376,4320,-25.782410016183015,-49.120936694412926
br-376,4321,-25.78260818815821,-49.120980314531906
br-376,4322,-25.782805995004885,-49.12102562384138
br-376,4323,-25.78300340516715,-49.121072627948074
br-376,4324,-25.78320077291993,-49.12111981324534
br-376,4325,-25.783396552429434,-49.12117273012524
br-376,4326,-25.783590056916157,-49.12123385700748
br-376,4327,-25.78378258123865,-49.121297856252
br-376,4328,-25.78397308759116,-49.12136776913901
br-376,4329,-25.784158849844648,-49.121449110532
br-376,4330,-25.78434286323506,-49.1215346649256
br-376,4331,-25.784528260369274,-49.12161710491291
br-376,4332,-25.784715091162823,-49.12169631814853
br-376,4333,-25.784901483142306,-49.12177650008173
br-376,4334,-25.7850842395815,-49.12186470759869
br-376,4335,-25.785266928077498,-49.12195304425275
br-376,4336,-25.785443135507403,-49.122053699226605
br-376,4337,-25.785619342937306,-49.12215435420046
br-376,4338,-25.785791703348206,-49.12226126565623
br-376,4339,-25.78596104626357,-49.122373084523744
br-376,4340,-25.786124762890008,-49.12249284636988
br-376,4341,-25.78628643386344,-49.12261549619037
br-376,4342,-25.786448808332413,-49.12273720180892
br-376,4343,-25.786612581424897,-49.122857030254174
br-376,4344,-25.786776533169466,-49.12297661148181
br-376,4345,-25.786941709238732,-49.1230944984966
br-376,4346,-25.787106885308,-49.123212385511394
br-376,4347,-25.78727206137727,-49.12333027252619
br-376,4348,-25.787437237446536,-49.123448159540985
br-376,4349,-25.787602413515806,-49.12356604655578
br-376,4350,-25.787767316428937,-49.12368431083122
br-376,4351,-25.787930868909484,-49.1238044402124
br-376,4352,-25.78809442139003,-49.123924569593584
br-376,4353,-25.78825797387058,-49.124044698974764
br-376,4354,-25.788421526351126,-49.124164828355944
br-376,4355,-25.788585078831673,-49.124284957737125
br-376,4356,-25.788748354640404,-49.12440545992031
br-376,4357,-25.78891071101226,-49.12452720100062
br-376,4358,-25.789073067384116,-49.124648942080924
br-376,4359,-25.78923542375597,-49.12477068316123
br-376,4360,-25.789397780127825,-49.12489242424154
br-376,4361,-25.789560136499677,-49.12501416532184
br-376,4362,-25.789722492871533,-49.12513590640215
br-376,4363,-25.789884849243386,-49.12525764748246
br-376,4364,-25.79004720561524,-49.12537938856276
br-376,4365,-25.790209561987098,-49.12550112964307
br-376,4366,-25.79037191835895,-49.125622870723376
br-376,4367,-25.790534274730806,-49.125744611803675
br-376,4368,-25.79069663110266,-49.12586635288398
br-376,4369,-25.790858987474515,-49.12598809396429
br-376,4370,-25.791020564688434,-49.1261108662756
br-376,4371,-25.791182027335424,-49.12623379021852
br-376,4372,-25.791343489982413,-49.126356714161446
br-376,4373,-25.7915049526294,-49.126479638104364
br-376,4374,-25.79166641527639,-49.12660256204729
br-376,4375,-25.791827877923375,-49.12672548599021
br-376,4376,-25.791989340570364,-49.12684840993313
br-376,4377,-25.792150803217353,-49.12697133387606
br-376,4378,-25.79231226586434,-49.127094257818975
br-376,4379,-25.79247372851133,-49.1272171817619
br-376,4380,-25.79263519115832,-49.12734010570482
br-376,4381,-25.792796653805304,-49.12746302964774
br-376,4382,-25.792958116452294,-49.12758595359066
br-376,4383,-25.793119579099283,-49.127708877533586
br-376,4384,-25.79328104174627,-49.1278318014765
br-376,4385,-25.79344250439326,-49.12795472541943
br-376,4386,-25.793603967040248,-49.128077649362346
br-376,4387,-25.793765429687234,-49.12820057330527
br-376,4388,-25.793926892334223,-49.128323497248196
br-376,4389,-25.794088354981213,-49.128446421191114
br-376,4390,-25.7942498176282,-49.12856934513404
br-376,4391,-25.794411280275188,-49.12869226907696
br-376,4392,-25.794572742922174,-49.12881519301988
br-376,4393,-25.79473441318449,-49.12893784007375
br-376,4394,-25.794897658394905,-49.12905838667633
br-376,4395,-25.79506090360532,-49.1291789332789
br-376,4396,-25.795224148815734,-49.12929947988148
br-376,4397,-25.795385397235204,-49.129422614242245
br-376,4398,-25.795543401322337,-49.129549953123046
br-376,4399,-25.79570140540947,-49.129677292003855
br-376,4400,-25.795859409496604,-49.129804630884664
br-376,4401,-25.796017413583737,-49.129931969765465
br-376,4402,-25.79617541767087,-49.130059308646274
br-376,4403,-25.79633380342644,-49.13018617241402
br-376,4404,-25.79649220868752,-49.13031301190069
br-376,4405,-25.79665062134727,-49.130439841857935
br-376,4406,-25.796812759664526,-49.13056187319896
br-376,4407,-25.796974897981784,-49.130683904539985
br-376,4408,-25.79713703629904,-49.13080593588101
br-376,4409,-25.797299174616303,-49.130927967222036
br-376,4410,-25.79746131293356,-49.131049998563064
br-376,4411,-25.797623451250818,-49.131172029904086
br-376,4412,-25.797785589568075,-49.131294061245114
br-376,4413,-25.797947727885337,-49.131416092586136
br-376,4414,-25.798109866202594,-49.131538123927164
br-376,4415,-25.798272004519852,-49.131660155268186
br-376,4416,-25.79843414283711,-49.131782186609215
br-376,4417,-25.79859628115437,-49.131904217950236
br-376,4418,-25.79875841947163,-49.132026249291265
br-376,4419,-25.79892080338915,-49.13214795216614
br-376,4420,-25.79908370664888,-49.132268960472
br-376,4421,-25.799246609908604,-49.13238996877785
br-376,4422,-25.79940951316833,-49.132510977083705
br-376,4423,-25.79957241642806,-49.132631985389565
br-376,4424,-25.799734923959534,-49.13275351585495
br-376,4425,-25.799895467550193,-49.13287763772093
br-376,4426,-25.800056011140853,-49.13300175958691
br-376,4427,-25.800216554731513,-49.13312588145289
br-376,4428,-25.800377098322173,-49.13325000331887
br-376,4429,-25.800537641912832,-49.13337412518485
br-376,4430,-25.80069818550349,-49.13349824705083
br-376,4431,-25.80085872909415,-49.13362236891681
br-376,4432,-25.801019272684808,-49.13374649078279
br-376,4433,-25.80118281901304,-49.13386656540132
br-376,4434,-25.801349542216666,-49.13398220924731
br-376,4435,-25.801518665754728,-49.13409435964182
br-376,4436,-25.80169206241064,-49.134199680813225
br-376,4437,-25.80186692468579,-49.13430265381343
br-376,4438,-25.80204299131461,-49.13440355487552
br-376,4439,-25.802219206091834,-49.134504180920935
br-376,4440,-25.80240032977297,-49.13459569427651
br-376,4441,-25.802583714353773,-49.1346820093667
br-376,4442,-25.802774154765075,-49.13475210167626
br-376,4443,-25.802965274810962,-49.13482019703283
br-376,4444,-25.80315893525765,-49.13488082799444
br-376,4445,-25.80335293607962,-49.134940345558775
br-376,4446,-25.80354739459723,-49.13499836596074
br-376,4447,-25.803743785204404,-49.13504935028466
br-376,4448,-25.80394178195982,-49.13509339855482
br-376,4449,-25.804141422095633,-49.13512969551682
br-376,4450,-25.804342090077412,-49.13515990881198
br-376,4451,-25.80454317719812,-49.13518717825554
br-376,4452,-25.80474554273391,-49.135200406792904
br-376,4453,-25.80494832447394,-49.13520655060597
br-376,4454,-25.805151252695477,-49.1352057638279
br-376,4455,-25.805354175338717,-49.13520683351324
br-376,4456,-25.80555708589087,-49.13520944202473
br-376,4457,-25.805759971239624,-49.13521368671291
br-376,4458,-25.80596248030817,-49.135208129343596
br-376,4459,-25.80616444317157,-49.13518834339093
br-376,4460,-25.806365831935697,-49.13516367037515
br-376,4461,-25.806566854774736,-49.13513594117852
br-376,4462,-25.806766632206774,-49.13510031169966
br-376,4463,-25.806965140828805,-49.13505893141056
br-376,4464,-25.807161363627703,-49.135007190756255
br-376,4465,-25.807356168532266,-49.13495041450657
br-376,4466,-25.80754729788709,-49.134882626724725
br-376,4467,-25.80773666720346,-49.13480969014863
br-376,4468,-25.80792692334178,-49.1347391192152
br-376,4469,-25.808117456081888,-49.13466930610529
br-376,4470,-25.80830336253328,-49.13458794718786
br-376,4471,-25.808487281806393,-49.13450231272587
br-376,4472,-25.808669330753563,-49.13441265413482
br-376,4473,-25.808851379700734,-49.13432299554376
br-376,4474,-25.809033428647904,-49.13423333695271
br-376,4475,-25.80921567650091,-49.134144084026744
br-376,4476,-25.809398038749258,-49.134055064408166
br-376,4477,-25.80958040099761,-49.13396604478959
br-376,4478,-25.809762763245963,-49.13387702517101
br-376,4479,-25.809945125494316,-49.133788005552425
br-376,4480,-25.810127730164172,-49.13369948430022
br-376,4481,-25.81031033844227,-49.1336109704658
br-376,4482,-25.810492946720373,-49.133522456631376
br-376,4483,-25.81067461798206,-49.133432049422694
br-376,4484,-25.810855749354058,-49.13334055129051
br-376,4485,-25.811036880726057,-49.13324905315832
br-376,4486,-25.81121802430181,-49.13315757920055
br-376,4487,-25.811399203301107,-49.13306617541326
br-376,4488,-25.811580382300402,-49.132974771625975
br-376,4489,-25.811761561299697,-49.132883367838694
br-376,4490,-25.811943411000264,-49.13279330860815
br-376,4491,-25.812125410282672,-49.13270354924474
br-376,4492,-25.81230740956508,-49.13261378988133
br-376,4493,-25.812488691735517,-49.132522602240265
br-376,4494,-25.812669392486836,-49.132430256582055
br-376,4495,-25.81285009323815,-49.13233791092385
br-376,4496,-25.81303079398947,-49.13224556526564
br-376,4497,-25.813211494740784,-49.13215321960744
br-376,4498,-25.8133921954921,-49.132060873949236
br-376,4499,-25.813572896243418,-49.131968528291026
br-376,4500,-25.813753596994733,-49.13187618263282
br-376,4501,-25.81393429774605,-49.13178383697461
br-376,4502,-25.814114998497367,-49.13169149131641
br-376,4503,-25.814295699248685,-49.1315991456582
br-376,4504,-25.8144764,-49.1315068
br-376,4505,-25.7714595,-49.1220971
br-376,4506,-25.771264124758833,-49.12217788931173
br-376,4507,-25.771068749517667,-49.12225867862346
br-376,4508,-25.7708733742765,-49.1223394679352
br-376,4509,-25.77067799903534,-49.12242025724693
br-376,4510,-25.770482808401283,-49.12250149141824
br-376,4511,-25.77028763650001,-49.122582770731135
br-376,4512,-25.770092713739295,-49.12266464101274
br-376,4513,-25.76989825865012,-49.122747620624956
br-376,4514,-25.769703806466563,-49.1228306070368
br-376,4515,-25.76950943451104,-49.12291378119539
br-376,4516,-25.769314290409294,-49.122995049530665
br-376,4517,-25.769116839023297,-49.12307062299108
br-376,4518,-25.768920297820998,-49.123148493923395
br-376,4519,-25.76872464771951,-49.12322861514221
br-376,4520,-25.76852873107431,-49.12330808253101
br-376,4521,-25.76833223804016,-49.12338610157351
br-376,4522,-25.76813529092911,-49.12346297961459
br-376,4523,-25.767938763365247,-49.12354091709357
br-376,4524,-25.767742579523368,-49.123619722537136
br-376,4525,-25.76754518285467,-49.12369526903589
br-376,4526,-25.76734521046718,-49.12376389441015
br-376,4527,-25.767145196969413,-49.123832398207576
br-376,4528,-25.766944613902275,-49.12389921759794
br-376,4529,-25.76674248022715,-49.12396092382732
br-376,4530,-25.766538718915772,-49.12401730120211
br-376,4531,-25.76633560476561,-49.12407597862327
br-376,4532,-25.766130628909515,-49.12412771129604
br-376,4533,-25.6471277,-49.158525
br-376,4534,-25.647326770062207,-49.15847531863979
br-376,4535,-25.647525840124416,-49.15842563727957
br-376,4536,-25.647724910186625,-49.15837595591936
br-376,4537,-25.647923980248834,-49.15832627455915
br-376,4538,-25.648123050311046,-49.158276593198934
br-376,4539,-25.648322120373255,-49.158226911838725
br-376,4540,-25.648521190435464,-49.158177230478515
br-376,4541,-25.648720260497672,-49.1581275491183
br-376,4542,-25.64891933055988,-49.15807786775809
br-376,4543,-25.64911840062209,-49.15802818639788
br-376,4544,-25.649317577624988,-49.15797894124414
br-376,4545,-25.649517053412602,-49.15793091482041
br-376,4546,-25.649716529200216,-49.15788288839668
br-376,4547,-25.64991600498783,-49.15783486197295
br-376,4548,-25.650115480775444,-49.157786835549224
br-376,4549,-25.650314956563058,-49.15773880912549
br-376,4550,-25.650514432350672,-49.15769078270176
br-376,4551,-25.650714151990694,-49.15764378730531
br-376,4552,-25.65091400747824,-49.15759736628292
br-376,4553,-25.651113862965783,-49.15755094526054
br-376,4554,-25.651313718453327,-49.157504524238156
br-376,4555,-25.65151357394087,-49.157458103215774
br-376,4556,-25.651713429428412,-49.157411682193384
br-376,4557,-25.651913284915956,-49.157365261171
br-376,4558,-25.6521131404035,-49.15731884014862
br-376,4559,-25.652312995891045,-49.15727241912624
br-376,4560,-25.65251285137859,-49.15722599810385
br-376,4561,-25.652712706866133,-49.157179577081465
br-376,4562,-25.652912562353674,-49.15713315605908
br-376,4563,-25.653112417841218,-49.1570867350367
br-376,4564,-25.653312273328762,-49.15704031401431
br-376,4565,-25.65351177660762,-49.15699240257558
br-376,4566,-25.65371127042807,-49.15694445111238
br-376,4567,-25.653910764248515,-49.15689649964917
br-376,4568,-25.654110258068965,-49.15684854818597
br-376,4569,-25.65430975188941,-49.15680059672276
br-376,4570,-25.654508383009762,-49.156749370298655
br-376,4571,-25.654705610693796,-49.156692816184126
br-376,4572,-25.654902838377833,-49.15663626206959
br-376,4573,-25.655100066061866,-49.15657970795505
br-376,4574,-25.65529952533453,-49.15653193352925
br-376,4575,-25.655499820267625,-49.156487446823405
br-376,4576,-25.65570011520072,-49.15644296011755
br-376,4577,-25.65590041013381,-49.1563984734117
br-376,4578,-25.656100705066905,-49.15635398670585
br-376,4579,-25.681828306389242,-49.14836305220277
br-376,4580,-25.681634312778485,-49.148423004405544
br-376,4581,-25.681440319167724,-49.14848295660831
br-376,4582,-25.681246325556966,-49.14854290881108
br-376,4583,-25.68105233194621,-49.14860286101385
br-376,4584,-25.68085833833545,-49.148662813216625
br-376,4585,-25.68066434472469,-49.14872276541939
br-376,4586,-25.680470351113932,-49.14878271762216
br-376,4587,-25.680276357503175,-49.14884266982494
br-376,4588,-25.680082363892417,-49.148902622027705
br-376,4589,-25.679888370281656,-49.148962574230474
br-376,4590,-25.6796943766709,-49.14902252643324
br-376,4591,-25.67950038306014,-49.14908247863602
br-376,4592,-25.679306389449383,-49.149142430838786
br-376,4593,-25.679112395838622,-49.149202383041555
br-376,4594,-25.678918402227865,-49.14926233524433
br-376,4595,-25.678724408617107,-49.1493222874471
br-376,4596,-25.67853041500635,-49.14938223964987
br-376,4597,-25.678336421395592,-49.149442191852636
br-376,4598,-25.67814242778483,-49.14950214405541
br-376,4599,-25.677948434174073,-49.14956209625818
