geometry,road_id
POINT (-47.8937675 -21.9867939),sao_carlos
POINT (-47.8938142 -21.9867732),sao_carlos
POINT (-47.8938657 -21.9867689),sao_carlos
POINT (-47.8936758 -21.9867662),sao_carlos
POINT (-47.8936499 -21.9866622),sao_carlos
POINT (-47.8936125 -21.9865617),sao_carlos
POINT (-47.8934858 -21.9863452),sao_carlos
POINT (-47.8930032 -21.9854976),sao_carlos
POINT (-47.8928415 -21.985235),sao_carlos
POINT (-47.8924511 -21.9845654),sao_carlos
POINT (-47.8919874 -21.9837699),sao_carlos
POINT (-47.8915088 -21.9829346),sao_carlos
POINT (-47.8913911 -21.9826746),sao_carlos
POINT (-47.8912992 -21.9824875),sao_carlos
POINT (-47.8912052 -21.9822823),sao_carlos
POINT (-47.8937074 -21.98692),sao_carlos
POINT (-47.8941221 -21.9866899),sao_carlos
POINT (-47.8940837 -21.98678),sao_carlos
POINT (-47.8940566 -21.9868382),sao_carlos
POINT (-47.8940358 -21.986886),sao_carlos
POINT (-47.8932614 -21.9757202),sao_carlos
POINT (-47.8932786 -21.9756712),sao_carlos
POINT (-47.8932899 -21.9756203),sao_carlos
POINT (-47.8932918 -21.9755835),sao_carlos
POINT (-47.8932899 -21.9755571),sao_carlos
POINT (-47.8932783 -21.9755265),sao_carlos
POINT (-47.9148736 -22.0088841),sao_carlos
POINT (-47.9149395 -22.0088636),sao_carlos
POINT (-47.915076 -22.0087778),sao_carlos
POINT (-47.9152325 -22.0086593),sao_carlos
POINT (-47.9154701 -22.008475),sao_carlos
POINT (-47.9157732 -22.0083103),sao_carlos
POINT (-47.9149146 -22.0088983),sao_carlos
POINT (-47.9149512 -22.0089204),sao_carlos
POINT (-47.9149816 -22.0089496),sao_carlos
POINT (-47.9150043 -22.0089842),sao_carlos
POINT (-47.9149701 -22.0091849),sao_carlos
POINT (-47.914907 -22.0092855),sao_carlos
POINT (-47.9148382 -22.0094355),sao_carlos
POINT (-47.9147545 -22.0096316),sao_carlos
POINT (-47.9149297 -22.0092158),sao_carlos
POINT (-47.9148818 -22.0092357),sao_carlos
POINT (-47.91483 -22.0092432),sao_carlos
POINT (-47.9147779 -22.0092377),sao_carlos
POINT (-47.9031628 -22.0193646),sao_carlos
POINT (-47.903107 -22.019373),sao_carlos
POINT (-47.9030445 -22.0193804),sao_carlos
POINT (-47.9029714 -22.0193765),sao_carlos
POINT (-47.9028739 -22.0193421),sao_carlos
POINT (-47.90271 -22.0192246),sao_carlos
POINT (-47.902495 -22.0190765),sao_carlos
POINT (-47.9033578 -22.019332),sao_carlos
POINT (-47.9034745 -22.0193078),sao_carlos
POINT (-47.90362 -22.0192891),sao_carlos
POINT (-47.9038057 -22.0192826),sao_carlos
POINT (-47.9039902 -22.0192804),sao_carlos
POINT (-47.9042101 -22.0192841),sao_carlos
POINT (-47.9050166 -22.0165654),sao_carlos
POINT (-47.904958 -22.0166978),sao_carlos
POINT (-47.9049256 -22.0167602),sao_carlos
POINT (-47.9048206 -22.0168661),sao_carlos
POINT (-47.90466 -22.0169741),sao_carlos
POINT (-47.9043583 -22.0171245),sao_carlos
POINT (-47.9041088 -22.0172172),sao_carlos
POINT (-47.9038359 -22.0172339),sao_carlos
POINT (-47.902464 -22.0172799),sao_carlos
POINT (-47.9019183 -22.017268),sao_carlos
POINT (-47.9340768 -21.9705422),sao_carlos
POINT (-47.9341069 -21.9705661),sao_carlos
POINT (-47.9341445 -21.9705778),sao_carlos
POINT (-47.9341747 -21.9705857),sao_carlos
POINT (-47.9342202 -21.9705928),sao_carlos
POINT (-47.9342719 -21.9705948),sao_carlos
POINT (-47.9431356 -21.9734152),sao_carlos
POINT (-47.9432423 -21.9734892),sao_carlos
POINT (-47.9432872 -21.9735675),sao_carlos
POINT (-47.943597 -21.9750051),sao_carlos
POINT (-47.9439237 -21.9752081),sao_carlos
POINT (-47.94392 -21.973151),sao_carlos
POINT (-47.9439599 -21.9731479),sao_carlos
POINT (-47.9439798 -21.9731509),sao_carlos
POINT (-47.9439988 -21.9731568),sao_carlos
POINT (-47.9440326 -21.9731769),sao_carlos
POINT (-47.9440464 -21.9731905),sao_carlos
POINT (-47.944066 -21.9732229),sao_carlos
POINT (-47.9441453 -21.9735706),sao_carlos
POINT (-47.9422034 -21.9734513),sao_carlos
POINT (-47.9397672 -21.9742555),sao_carlos
POINT (-47.9383062 -21.9746828),sao_carlos
POINT (-47.9368391 -21.9751119),sao_carlos
POINT (-47.9363663 -21.9752616),sao_carlos
POINT (-47.9356466 -21.9754845),sao_carlos
POINT (-47.9425456 -21.9735199),sao_carlos
POINT (-47.942483 -21.9734879),sao_carlos
POINT (-47.942416 -21.9734646),sao_carlos
POINT (-47.9423461 -21.9734506),sao_carlos
POINT (-47.9422747 -21.9734461),sao_carlos
POINT (-47.9425773 -21.9735812),sao_carlos
POINT (-47.9424871 -21.9736604),sao_carlos
POINT (-47.9404958 -21.9742513),sao_carlos
POINT (-47.9401514 -21.9743645),sao_carlos
POINT (-47.9387204 -21.9747952),sao_carlos
POINT (-47.9387295 -21.974902),sao_carlos
POINT (-47.9387254 -21.9749595),sao_carlos
POINT (-47.9386989 -21.9750335),sao_carlos
POINT (-47.9386349 -21.9751235),sao_carlos
POINT (-47.9442316 -21.9753996),sao_carlos
POINT (-47.9442457 -21.9754034),sao_carlos
POINT (-47.9442748 -21.975405),sao_carlos
POINT (-47.9443032 -21.9753988),sao_carlos
POINT (-47.9443164 -21.9753929),sao_carlos
POINT (-47.944379 -21.9753444),sao_carlos
POINT (-47.9444194 -21.9753299),sao_carlos
POINT (-47.9444627 -21.975329),sao_carlos
POINT (-47.9444838 -21.9753338),sao_carlos
POINT (-47.9445219 -21.9753528),sao_carlos
POINT (-47.9446535 -21.9758293),sao_carlos
POINT (-47.9454376 -21.9756051),sao_carlos
POINT (-47.9367777 -21.9754178),sao_carlos
POINT (-47.9367473 -21.9754365),sao_carlos
POINT (-47.9455513 -21.9760293),sao_carlos
POINT (-47.946249 -21.9758803),sao_carlos
POINT (-47.8925269 -22.0042706),sao_carlos
POINT (-47.8927391 -22.004272),sao_carlos
POINT (-47.8920679 -22.0044344),sao_carlos
POINT (-47.89204 -22.0044336),sao_carlos
POINT (-47.8921435 -22.0044207),sao_carlos
POINT (-47.8921412 -22.004419),sao_carlos
POINT (-47.892124 -22.0044062),sao_carlos
POINT (-47.8921114 -22.0043931),sao_carlos
POINT (-47.8920999 -22.0043763),sao_carlos
POINT (-47.8920929 -22.0043569),sao_carlos
POINT (-47.8920919 -22.0043365),sao_carlos
POINT (-47.8920975 -22.0043223),sao_carlos
POINT (-47.8921191 -22.0043009),sao_carlos
POINT (-47.8921406 -22.0042893),sao_carlos
POINT (-47.8979062 -22.0091214),sao_carlos
POINT (-47.9186437 -21.9929144),sao_carlos
POINT (-47.9214566 -21.989806),sao_carlos
POINT (-47.9225944 -21.9885397),sao_carlos
POINT (-47.92291 -21.9882709),sao_carlos
POINT (-47.9229475 -21.988233),sao_carlos
POINT (-47.9229676 -21.9881911),sao_carlos
POINT (-47.9215303 -21.9898173),sao_carlos
POINT (-47.9215858 -21.9898525),sao_carlos
POINT (-47.92163 -21.9898816),sao_carlos
POINT (-47.9214408 -21.9900749),sao_carlos
POINT (-47.9213364 -21.9900213),sao_carlos
POINT (-47.8873009 -22.0325674),sao_carlos
POINT (-47.8865729 -22.0326686),sao_carlos
POINT (-47.8864478 -22.032686),sao_carlos
POINT (-47.9443115 -21.9641688),sao_carlos
POINT (-47.9442791 -21.9641486),sao_carlos
POINT (-47.9442513 -21.9641213),sao_carlos
POINT (-47.944233 -21.9640877),sao_carlos
POINT (-47.9442259 -21.9640507),sao_carlos
POINT (-47.944229 -21.9640202),sao_carlos
POINT (-47.9442465 -21.9639782),sao_carlos
POINT (-47.9442729 -21.963949),sao_carlos
POINT (-47.9444717 -21.9639588),sao_carlos
POINT (-47.9444944 -21.9639922),sao_carlos
POINT (-47.9445059 -21.9640296),sao_carlos
POINT (-47.9445051 -21.9640684),sao_carlos
POINT (-47.9445449 -21.963979),sao_carlos
POINT (-47.9445924 -21.9639762),sao_carlos
POINT (-47.9446335 -21.963969),sao_carlos
POINT (-47.9443155 -21.9639217),sao_carlos
POINT (-47.9443486 -21.963917),sao_carlos
POINT (-47.9443907 -21.9639179),sao_carlos
POINT (-47.9444349 -21.9639325),sao_carlos
POINT (-47.9444089 -21.9641707),sao_carlos
POINT (-47.9443536 -21.9641764),sao_carlos
POINT (-47.9504362 -21.9665744),sao_carlos
POINT (-47.9499229 -21.9665467),sao_carlos
POINT (-47.9492255 -21.9665492),sao_carlos
POINT (-47.9491444 -21.9665509),sao_carlos
POINT (-47.9483525 -21.9665204),sao_carlos
POINT (-47.9473859 -21.9665128),sao_carlos
POINT (-47.9458152 -21.9665294),sao_carlos
POINT (-47.9443928 -21.9665188),sao_carlos
POINT (-47.9504486 -21.9668465),sao_carlos
POINT (-47.8855362 -22.0328082),sao_carlos
POINT (-47.8853034 -22.0328394),sao_carlos
POINT (-47.8864327 -22.0327269),sao_carlos
POINT (-47.8864085 -22.0327921),sao_carlos
POINT (-47.8859771 -22.0333318),sao_carlos
POINT (-47.8886362 -22.0196884),sao_carlos
POINT (-47.8894959 -22.0196982),sao_carlos
POINT (-47.8907386 -22.0010308),sao_carlos
POINT (-47.8907722 -22.0010349),sao_carlos
POINT (-47.8908134 -22.0010404),sao_carlos
POINT (-47.8908661 -22.0010292),sao_carlos
POINT (-47.8909087 -22.0010115),sao_carlos
POINT (-47.8909533 -22.0009856),sao_carlos
POINT (-47.890616 -22.0010643),sao_carlos
POINT (-47.8902547 -22.0008926),sao_carlos
POINT (-47.8902914 -22.0008319),sao_carlos
POINT (-47.8903425 -22.000853),sao_carlos
POINT (-47.8906538 -22.0009881),sao_carlos
POINT (-47.8064543 -22.0465032),sao_carlos
POINT (-47.80641 -22.0476157),sao_carlos
POINT (-47.8063577 -22.0482558),sao_carlos
POINT (-47.8063403 -22.0484933),sao_carlos
POINT (-47.806351 -22.0486946),sao_carlos
POINT (-47.8063376 -22.0491235),sao_carlos
POINT (-47.8063162 -22.0494442),sao_carlos
POINT (-47.8062987 -22.0496493),sao_carlos
POINT (-47.8062639 -22.0498494),sao_carlos
POINT (-47.8062338 -22.0499269),sao_carlos
POINT (-47.8194416 -22.0479374),sao_carlos
POINT (-47.8190247 -22.0481556),sao_carlos
POINT (-47.8183241 -22.0485103),sao_carlos
POINT (-47.8177526 -22.0487805),sao_carlos
POINT (-47.8174739 -22.0489162),sao_carlos
POINT (-47.8170433 -22.0490876),sao_carlos
POINT (-47.819697 -22.0476305),sao_carlos
POINT (-47.8195985 -22.0475115),sao_carlos
POINT (-47.8195038 -22.047401),sao_carlos
POINT (-47.8191731 -22.0470865),sao_carlos
POINT (-47.8179865 -22.0460606),sao_carlos
POINT (-47.8178255 -22.0459363),sao_carlos
POINT (-47.817627 -22.045812),sao_carlos
POINT (-47.8170101 -22.0455062),sao_carlos
POINT (-47.816524 -22.0452135),sao_carlos
POINT (-47.8165019 -22.0451905),sao_carlos
POINT (-47.8164905 -22.0451613),sao_carlos
POINT (-47.8164925 -22.0451228),sao_carlos
POINT (-47.8165119 -22.0450861),sao_carlos
POINT (-47.8168646 -22.0447716),sao_carlos
POINT (-47.8169142 -22.0447007),sao_carlos
POINT (-47.8169263 -22.0446032),sao_carlos
POINT (-47.8169022 -22.0445105),sao_carlos
POINT (-47.8168076 -22.0443315),sao_carlos
POINT (-47.8166038 -22.0438834),sao_carlos
POINT (-47.8165434 -22.0436864),sao_carlos
POINT (-47.8165092 -22.0434856),sao_carlos
POINT (-47.8164428 -22.0428436),sao_carlos
POINT (-47.8163289 -22.0418976),sao_carlos
POINT (-47.8169397 -22.0492434),sao_carlos
POINT (-47.8169028 -22.0492875),sao_carlos
POINT (-47.816878 -22.0493317),sao_carlos
POINT (-47.8033947 -22.049073),sao_carlos
POINT (-47.8033292 -22.0490431),sao_carlos
POINT (-47.8031967 -22.0489885),sao_carlos
POINT (-47.8038281 -22.0492303),sao_carlos
POINT (-47.8043184 -22.0493794),sao_carlos
POINT (-47.8047555 -22.0495252),sao_carlos
POINT (-47.8052621 -22.0496854),sao_carlos
POINT (-47.8057216 -22.0498223),sao_carlos
POINT (-47.8033283 -22.0490239),sao_carlos
POINT (-47.8033119 -22.0490037),sao_carlos
POINT (-47.8032944 -22.0489784),sao_carlos
POINT (-47.8032839 -22.0489507),sao_carlos
POINT (-47.8161571 -22.0493983),sao_carlos
POINT (-47.8155983 -22.0495674),sao_carlos
POINT (-47.8148847 -22.0497713),sao_carlos
POINT (-47.8139131 -22.0499931),sao_carlos
POINT (-47.813342 -22.0501009),sao_carlos
POINT (-47.8125509 -22.0502101),sao_carlos
POINT (-47.8119925 -22.050273),sao_carlos
POINT (-47.8111075 -22.0503369),sao_carlos
POINT (-47.8100945 -22.0503898),sao_carlos
POINT (-47.8092853 -22.0503649),sao_carlos
POINT (-47.808679 -22.0503189),sao_carlos
POINT (-47.8082219 -22.0502712),sao_carlos
POINT (-47.8110509 -22.0501869),sao_carlos
POINT (-47.811012 -22.0501452),sao_carlos
POINT (-47.810953 -22.0501179),sao_carlos
POINT (-47.8108732 -22.0501142),sao_carlos
POINT (-47.8104528 -22.0501396),sao_carlos
POINT (-47.8101779 -22.0501577),sao_carlos
POINT (-47.8100538 -22.0501496),sao_carlos
POINT (-47.8099613 -22.0501117),sao_carlos
POINT (-47.8099164 -22.050047),sao_carlos
POINT (-47.8099056 -22.0499787),sao_carlos
POINT (-47.8098929 -22.0496194),sao_carlos
POINT (-47.8074619 -22.0504306),sao_carlos
POINT (-47.8068861 -22.0504514),sao_carlos
POINT (-47.8058006 -22.0505144),sao_carlos
POINT (-47.804768 -22.0505745),sao_carlos
POINT (-47.8037124 -22.0506156),sao_carlos
POINT (-47.8007353 -22.0507628),sao_carlos
POINT (-47.7993107 -22.050832),sao_carlos
POINT (-47.7968113 -22.0509553),sao_carlos
POINT (-47.7958515 -22.0509954),sao_carlos
POINT (-47.7957184 -22.0510088),sao_carlos
POINT (-47.8079519 -22.0503978),sao_carlos
POINT (-47.8082446 -22.050396),sao_carlos
POINT (-47.8087189 -22.0504531),sao_carlos
POINT (-47.8091128 -22.0504922),sao_carlos
POINT (-47.8096398 -22.0505124),sao_carlos
POINT (-47.8104505 -22.0505096),sao_carlos
POINT (-47.8109286 -22.0505058),sao_carlos
POINT (-47.811311 -22.0504998),sao_carlos
POINT (-47.8118603 -22.0504495),sao_carlos
POINT (-47.8067037 -22.0502931),sao_carlos
POINT (-47.8054217 -22.0499973),sao_carlos
POINT (-47.8047001 -22.049786),sao_carlos
POINT (-47.8036085 -22.0493982),sao_carlos
POINT (-47.8029272 -22.0491371),sao_carlos
POINT (-47.8021547 -22.0487941),sao_carlos
POINT (-47.7982709 -22.0467555),sao_carlos
POINT (-47.798336 -22.0465697),sao_carlos
POINT (-47.7941401 -22.0511814),sao_carlos
POINT (-47.793805 -22.0512104),sao_carlos
POINT (-47.7935483 -22.0512312),sao_carlos
POINT (-47.7932354 -22.0512973),sao_carlos
POINT (-47.7930116 -22.0514037),sao_carlos
POINT (-47.7927707 -22.0516113),sao_carlos
POINT (-47.7925118 -22.0518236),sao_carlos
POINT (-47.7924259 -22.0518985),sao_carlos
POINT (-47.7920857 -22.0521979),sao_carlos
POINT (-47.7915176 -22.0526812),sao_carlos
POINT (-47.7912151 -22.0529368),sao_carlos
POINT (-47.7907756 -22.0532496),sao_carlos
POINT (-47.7903799 -22.0533961),sao_carlos
POINT (-47.7900043 -22.053503),sao_carlos
POINT (-47.7896407 -22.0536233),sao_carlos
POINT (-47.7892556 -22.0538108),sao_carlos
POINT (-47.7888934 -22.0540641),sao_carlos
POINT (-47.7885846 -22.0542664),sao_carlos
POINT (-47.7885228 -22.0543025),sao_carlos
POINT (-47.7957027 -22.0508997),sao_carlos
POINT (-47.795708 -22.0508102),sao_carlos
POINT (-47.7958381 -22.0495448),sao_carlos
POINT (-47.7960044 -22.0477897),sao_carlos
POINT (-47.8259023 -22.0542073),sao_carlos
POINT (-47.825905 -22.0542707),sao_carlos
POINT (-47.8258963 -22.0543341),sao_carlos
POINT (-47.8258829 -22.0543925),sao_carlos
POINT (-47.8258614 -22.0544609),sao_carlos
POINT (-47.8258306 -22.0545181),sao_carlos
POINT (-47.8257716 -22.0545976),sao_carlos
POINT (-47.8224604 -22.0574838),sao_carlos
POINT (-47.8224041 -22.0575646),sao_carlos
POINT (-47.8223692 -22.0576379),sao_carlos
POINT (-47.8223531 -22.0577137),sao_carlos
POINT (-47.8223424 -22.0578094),sao_carlos
POINT (-47.8223488 -22.0579247),sao_carlos
POINT (-47.822362 -22.0580247),sao_carlos
POINT (-47.8224309 -22.0584881),sao_carlos
POINT (-47.8224302 -22.0585483),sao_carlos
POINT (-47.8224175 -22.0586074),sao_carlos
POINT (-47.822388 -22.0586658),sao_carlos
POINT (-47.8223645 -22.0586981),sao_carlos
POINT (-47.8223511 -22.0587367),sao_carlos
POINT (-47.8223477 -22.058787),sao_carlos
POINT (-47.8224014 -22.0596769),sao_carlos
POINT (-47.8224409 -22.060542),sao_carlos
POINT (-47.8224631 -22.061087),sao_carlos
POINT (-47.8224684 -22.0615867),sao_carlos
POINT (-47.822502 -22.0623697),sao_carlos
POINT (-47.8225502 -22.0629054),sao_carlos
POINT (-47.8225677 -22.0634063),sao_carlos
POINT (-47.8226173 -22.0642664),sao_carlos
POINT (-47.8226347 -22.0649114),sao_carlos
POINT (-47.8226575 -22.0650469),sao_carlos
POINT (-47.8227051 -22.0651805),sao_carlos
POINT (-47.8227796 -22.0652818),sao_carlos
POINT (-47.8228688 -22.0653526),sao_carlos
POINT (-47.8234139 -22.0656634),sao_carlos
POINT (-47.8240456 -22.0659964),sao_carlos
POINT (-47.8243031 -22.0661046),sao_carlos
POINT (-47.8245203 -22.0662028),sao_carlos
POINT (-47.8248556 -22.0664103),sao_carlos
POINT (-47.8249589 -22.0664824),sao_carlos
POINT (-47.8250232 -22.066562),sao_carlos
POINT (-47.8250729 -22.0666974),sao_carlos
POINT (-47.825152 -22.0671113),sao_carlos
POINT (-47.8251936 -22.067248),sao_carlos
POINT (-47.8252579 -22.0673437),sao_carlos
POINT (-47.8255034 -22.0675625),sao_carlos
POINT (-47.8256576 -22.0677042),sao_carlos
POINT (-47.8257501 -22.0678607),sao_carlos
POINT (-47.8258158 -22.0680385),sao_carlos
POINT (-47.8259123 -22.0685436),sao_carlos
POINT (-47.8258869 -22.0541446),sao_carlos
POINT (-47.8258555 -22.0540885),sao_carlos
POINT (-47.8246772 -22.0528749),sao_carlos
POINT (-47.8238927 -22.052103),sao_carlos
POINT (-47.8230008 -22.051165),sao_carlos
POINT (-47.8260532 -22.0543018),sao_carlos
POINT (-47.8261605 -22.05439),sao_carlos
POINT (-47.8267908 -22.0550438),sao_carlos
POINT (-47.8280488 -22.0562992),sao_carlos
POINT (-47.8071312 -22.0500922),sao_carlos
POINT (-47.8078215 -22.0501934),sao_carlos
POINT (-47.8082541 -22.0500644),sao_carlos
POINT (-47.8083144 -22.0492117),sao_carlos
POINT (-47.8083553 -22.0484342),sao_carlos
POINT (-47.8083439 -22.048364),sao_carlos
POINT (-47.8082923 -22.0482987),sao_carlos
POINT (-47.8081977 -22.0482558),sao_carlos
POINT (-47.8079503 -22.0481993),sao_carlos
POINT (-47.8077921 -22.0481489),sao_carlos
POINT (-47.8076707 -22.0480843),sao_carlos
POINT (-47.8076211 -22.0480209),sao_carlos
POINT (-47.8075989 -22.0479575),sao_carlos
POINT (-47.807611 -22.0478954),sao_carlos
POINT (-47.8076687 -22.0478021),sao_carlos
POINT (-47.8119346 -22.0503816),sao_carlos
POINT (-47.7729522 -22.069464),sao_carlos
POINT (-47.7730756 -22.0693435),sao_carlos
POINT (-47.7732311 -22.0692453),sao_carlos
POINT (-47.7734283 -22.0691483),sao_carlos
POINT (-47.773722 -22.0690365),sao_carlos
POINT (-47.7738507 -22.0689768),sao_carlos
POINT (-47.7739473 -22.068906),sao_carlos
POINT (-47.7739996 -22.0688264),sao_carlos
POINT (-47.7740452 -22.0687419),sao_carlos
POINT (-47.7740774 -22.0685903),sao_carlos
POINT (-47.774131 -22.0679888),sao_carlos
POINT (-47.7741887 -22.0673375),sao_carlos
POINT (-47.7725821 -22.0697866),sao_carlos
POINT (-47.7725073 -22.0698211),sao_carlos
POINT (-47.77238 -22.0698683),sao_carlos
POINT (-47.7722646 -22.0699142),sao_carlos
POINT (-47.7721385 -22.0699832),sao_carlos
POINT (-47.7720748 -22.0700083),sao_carlos
POINT (-47.9462383 -21.9482918),sao_carlos
POINT (-47.9462522 -21.9482671),sao_carlos
POINT (-47.9462912 -21.9482294),sao_carlos
POINT (-47.9463461 -21.9482042),sao_carlos
POINT (-47.946407 -21.9481987),sao_carlos
POINT (-47.9458185 -21.9491694),sao_carlos
POINT (-47.9460418 -21.9494169),sao_carlos
POINT (-47.946357 -21.9497565),sao_carlos
POINT (-47.9470262 -21.9505177),sao_carlos
POINT (-47.9472555 -21.9507404),sao_carlos
POINT (-47.9474735 -21.9509164),sao_carlos
POINT (-47.9476465 -21.9510427),sao_carlos
POINT (-47.9478054 -21.9511471),sao_carlos
POINT (-47.9489735 -21.9518605),sao_carlos
POINT (-47.9490995 -21.9519463),sao_carlos
POINT (-47.9491948 -21.9520378),sao_carlos
POINT (-47.9492994 -21.9521621),sao_carlos
POINT (-47.94953 -21.9524551),sao_carlos
POINT (-47.9497218 -21.9526895),sao_carlos
POINT (-47.9468914 -21.9474665),sao_carlos
POINT (-47.9464541 -21.9482088),sao_carlos
POINT (-47.9465356 -21.9482705),sao_carlos
POINT (-47.9465582 -21.9483201),sao_carlos
POINT (-47.9465614 -21.9483739),sao_carlos
POINT (-47.946545 -21.9484256),sao_carlos
POINT (-47.9465107 -21.9484691),sao_carlos
POINT (-47.9464626 -21.9484993),sao_carlos
POINT (-47.9464064 -21.9485128),sao_carlos
POINT (-47.9463485 -21.9485079),sao_carlos
POINT (-47.9462959 -21.9484852),sao_carlos
POINT (-47.9462475 -21.9484375),sao_carlos
POINT (-47.9462242 -21.9483757),sao_carlos
POINT (-47.8417514 -22.0375493),sao_carlos
POINT (-47.8483748 -22.0365372),sao_carlos
POINT (-47.8483759 -22.0362601),sao_carlos
POINT (-47.8483289 -22.0359978),sao_carlos
POINT (-47.8482163 -22.0356274),sao_carlos
POINT (-47.8480916 -22.0351475),sao_carlos
POINT (-47.8480433 -22.0349387),sao_carlos
POINT (-47.8480232 -22.0347994),sao_carlos
POINT (-47.8480366 -22.034654),sao_carlos
POINT (-47.8480607 -22.034506),sao_carlos
POINT (-47.8480862 -22.0344066),sao_carlos
POINT (-47.8481264 -22.0343034),sao_carlos
POINT (-47.8481734 -22.0341965),sao_carlos
POINT (-47.8482324 -22.0340411),sao_carlos
POINT (-47.8482847 -22.0338186),sao_carlos
POINT (-47.8098972 -22.0703715),sao_carlos
POINT (-47.8098331 -22.0702298),sao_carlos
POINT (-47.8097548 -22.0699445),sao_carlos
POINT (-47.8097203 -22.0697463),sao_carlos
POINT (-47.8101316 -22.0707429),sao_carlos
POINT (-47.8103947 -22.071157),sao_carlos
POINT (-47.8107883 -22.0717919),sao_carlos
POINT (-47.810918 -22.0720754),sao_carlos
POINT (-47.8109945 -22.0723549),sao_carlos
POINT (-47.8110328 -22.0725457),sao_carlos
POINT (-47.8023233 -22.0676103),sao_carlos
POINT (-47.8035555 -22.0607545),sao_carlos
POINT (-47.8038069 -22.059551),sao_carlos
POINT (-47.8012603 -22.0732679),sao_carlos
POINT (-47.8012298 -22.073422),sao_carlos
POINT (-47.8080946 -22.0696874),sao_carlos
POINT (-47.8076551 -22.0695206),sao_carlos
POINT (-47.8066567 -22.0691417),sao_carlos
POINT (-47.8064355 -22.0620285),sao_carlos
POINT (-47.8055169 -22.0668776),sao_carlos
POINT (-47.805199 -22.0686672),sao_carlos
POINT (-47.806328 -22.0617238),sao_carlos
POINT (-47.8061587 -22.0612226),sao_carlos
POINT (-47.8060541 -22.0608325),sao_carlos
POINT (-47.8072928 -22.0644667),sao_carlos
POINT (-47.8074717 -22.0649675),sao_carlos
POINT (-47.8052054 -22.0602399),sao_carlos
POINT (-47.8050187 -22.0611902),sao_carlos
POINT (-47.8046102 -22.0634742),sao_carlos
POINT (-47.8037693 -22.0681245),sao_carlos
POINT (-47.808461 -22.0760021),sao_carlos
POINT (-47.8086048 -22.0751487),sao_carlos
POINT (-47.8095514 -22.0701924),sao_carlos
POINT (-47.8096076 -22.0700394),sao_carlos
POINT (-47.8096502 -22.0693621),sao_carlos
POINT (-47.8096139 -22.0691719),sao_carlos
POINT (-47.8095798 -22.0690557),sao_carlos
POINT (-47.8095322 -22.0689525),sao_carlos
POINT (-47.8093927 -22.0687357),sao_carlos
POINT (-47.8091478 -22.0683239),sao_carlos
POINT (-47.8089006 -22.0679898),sao_carlos
POINT (-47.8098796 -22.0765069),sao_carlos
POINT (-47.8104039 -22.0734547),sao_carlos
POINT (-47.8104575 -22.0732385),sao_carlos
POINT (-47.8105152 -22.0731142),sao_carlos
POINT (-47.8105755 -22.0730235),sao_carlos
POINT (-47.810715 -22.072852),sao_carlos
POINT (-47.8108639 -22.0726991),sao_carlos
POINT (-47.8105084 -22.0767336),sao_carlos
POINT (-47.8107927 -22.0767956),sao_carlos
POINT (-47.8109771 -22.0767998),sao_carlos
POINT (-47.8111165 -22.0767812),sao_carlos
POINT (-47.8112571 -22.0767371),sao_carlos
POINT (-47.8113746 -22.0766706),sao_carlos
POINT (-47.8114372 -22.0766127),sao_carlos
POINT (-47.8115255 -22.0765392),sao_carlos
POINT (-47.8116219 -22.0764107),sao_carlos
POINT (-47.8116713 -22.0763277),sao_carlos
POINT (-47.8117134 -22.0762449),sao_carlos
POINT (-47.8117525 -22.0761095),sao_carlos
POINT (-47.8117644 -22.0759737),sao_carlos
POINT (-47.8117529 -22.0757927),sao_carlos
POINT (-47.8117169 -22.0756024),sao_carlos
POINT (-47.8116679 -22.0753732),sao_carlos
POINT (-47.8116116 -22.0751548),sao_carlos
POINT (-47.8113403 -22.0740875),sao_carlos
POINT (-47.8112076 -22.0736181),sao_carlos
POINT (-47.8111082 -22.0731025),sao_carlos
POINT (-47.8110627 -22.0727826),sao_carlos
POINT (-47.8077785 -22.0659757),sao_carlos
POINT (-47.8079732 -22.0664719),sao_carlos
POINT (-47.808116 -22.0668223),sao_carlos
POINT (-47.8081856 -22.0669567),sao_carlos
POINT (-47.8083073 -22.0671421),sao_carlos
POINT (-47.8087734 -22.0678037),sao_carlos
POINT (-47.8076891 -22.0658994),sao_carlos
POINT (-47.8075733 -22.0658603),sao_carlos
POINT (-47.8074467 -22.0658617),sao_carlos
POINT (-47.8073534 -22.0658935),sao_carlos
POINT (-47.8072852 -22.0659441),sao_carlos
POINT (-47.8072404 -22.0659794),sao_carlos
POINT (-47.800573 -22.0732671),sao_carlos
POINT (-47.8005043 -22.0732365),sao_carlos
POINT (-47.8004869 -22.0731991),sao_carlos
POINT (-47.8012218 -22.0691367),sao_carlos
POINT (-47.8015414 -22.0674874),sao_carlos
POINT (-47.805389 -22.0602035),sao_carlos
POINT (-47.8056721 -22.0604141),sao_carlos
POINT (-47.805817 -22.0605278),sao_carlos
POINT (-47.8059112 -22.0606275),sao_carlos
POINT (-47.805205 -22.0600696),sao_carlos
POINT (-47.8046978 -22.0597912),sao_carlos
POINT (-47.8045422 -22.0597183),sao_carlos
POINT (-47.8039817 -22.0594718),sao_carlos
POINT (-47.8037203 -22.0593564),sao_carlos
POINT (-47.8035344 -22.0592916),sao_carlos
POINT (-47.8033701 -22.0592402),sao_carlos
POINT (-47.8032327 -22.0592124),sao_carlos
